shots	 electron_density:reliability	 cbd	 cb	 breakdown_field	 tb	 electron_temperature_max	 pressure_initial	 tcd	 input_power_mean	 breakdown_voltage	 plasma_life	 breakdown_time	 lb	 electron_density_mean	 ust	 plasma_current_decay	 cst	 tst	 plasma	 electron_confinement_time	 chamber_temperature	 breakdown_rate	 loop_voltage_mean	 pressure_request	 electron_confinement_t98	 zeff	 toroidal_field_mean	 chamber_resistance	 pressure	 chamber_inductance	 toroidal_field_max	 tbd	 input_power_plasma_mean	 breakdown_rate_err	 ubd	 plasma_current_mean	 breakdown_probability	 discharge_aborted	 pressure_chamber	 ucd	 electron_density_equilibrium	 ccd	 loop_voltage_max	 ub	 
28786	  nan	  0.0036	  0.0675	  0.060579	  0.005	  nan	  0.61644	  0.005	  950.41	  0.40955	  nan	  0.006233	  0.0028	  nan	  0	  4.3565e+06	  0.0027	  0.005	  0	  0.0025984	  23.4	  nan	  0.49683	  20	  nan	  3	  0.29182	  0.0097	  21.257	  1.2e-06	  0.51747	  0.005	  906.48	  nan	  0	  1913	  94	  nan	  nan	  500	  5.1321e+18	  0.0135	  0.83923	  1300	 
28787	  nan	  0.0036	  0.0675	  0.09761	  0.005	  24.271	  0.5978	  0.005	  19357	  11.635	  0.00862	  0.007029	  0.0028	  nan	  0	  6.4379e+06	  0.0027	  0.005	  1	  1.4837e-05	  23.6	  nan	  10.95	  20	  nan	  3	  0.27	  0.0097	  20.458	  1.2e-06	  0.51723	  0.005	  15796	  nan	  0	  1767.7	  94	  nan	  nan	  500	  4.9391e+18	  0.0135	  18.618	  1300	 
28788	  nan	  0.0036	  0.0675	  0.093392	  0.005	  25.651	  0.60705	  0.005	  19724	  11.434	  0.00898	  0.006933	  0.0028	  nan	  0	  7.1214e+06	  0.0027	  0.005	  1	  1.4936e-05	  23.7	  nan	  10.722	  20	  nan	  3	  0.2732	  0.0097	  20.15	  1.2e-06	  0.51838	  0.005	  16656	  nan	  0	  1839.5	  94	  nan	  nan	  500	  4.8649e+18	  0.0135	  18.319	  1300	 
28789	  nan	  0.0036	  0.0675	  0.087935	  0.005	  25.207	  0.61173	  0.005	  18920	  10.977	  0.00858	  0.006858	  0.0028	  nan	  0	  5.9462e+06	  0.0027	  0.005	  1	  1.8807e-05	  23.6	  nan	  9.1174	  20	  nan	  3	  0.2632	  0.0097	  20.158	  1.2e-06	  0.5158	  0.005	  16052	  nan	  0	  2075.1	  94	  nan	  nan	  500	  4.8669e+18	  0.0135	  21.182	  1300	 
28790	  nan	  0.0036	  0.0675	  0.08052	  0.005	  26.062	  0.61173	  0.005	  19817	  10.789	  0.00902	  0.006699	  0.0028	  nan	  0	  5.7505e+06	  0.0027	  0.005	  1	  1.8654e-05	  23.7	  nan	  9.1242	  20	  nan	  3	  0.26449	  0.0097	  20.326	  1.2e-06	  0.51543	  0.005	  17437	  nan	  0	  2171.9	  94	  nan	  nan	  500	  4.9074e+18	  0.0135	  21.451	  1300	 
28791	  nan	  0.0036	  0.0675	  0.079901	  0.005	  27.988	  0.59551	  0.005	  22196	  10.675	  0.0097	  0.006675	  0.0028	  nan	  0	  1.0046e+07	  0.0027	  0.005	  1	  1.8127e-05	  23.6	  nan	  9.01	  20	  nan	  3	  0.27469	  0.0097	  20.171	  1.2e-06	  0.51612	  0.005	  18807	  nan	  0	  2463.5	  94	  nan	  nan	  500	  4.8698e+18	  0.0135	  22.585	  1300	 
28792	  nan	  0.0036	  0.0675	  0.081935	  0.005	  26.378	  0.59551	  0.005	  21298	  10.601	  0.00946	  0.006707	  0.0028	  nan	  0	  9.6378e+06	  0.0027	  0.005	  1	  1.8215e-05	  23.7	  nan	  9.0704	  20	  nan	  3	  0.27429	  0.0097	  20.171	  1.2e-06	  0.5168	  0.005	  17475	  nan	  0	  2348	  94	  nan	  nan	  500	  4.8698e+18	  0.0135	  22.149	  1300	 
28793	  nan	  0.0036	  0.0675	  0.096058	  0.005	  22.3	  0.6024	  0.005	  17183	  11.689	  0.00878	  0.00703	  0.0028	  nan	  0	  7.0441e+06	  0.0027	  0.005	  1	  1.7376e-05	  23.8	  nan	  9.9164	  20	  nan	  3	  0.27352	  0.0097	  20.175	  1.2e-06	  0.51895	  0.005	  16083	  nan	  0	  1732.8	  94	  nan	  nan	  500	  4.8708e+18	  0.0135	  18.322	  1300	 
28794	  nan	  0.0036	  0.0675	  0.08933	  0.005	  24.987	  0.58643	  0.005	  20922	  11.353	  0.0093	  0.006876	  0.0028	  nan	  0	  6.081e+06	  0.0027	  0.005	  1	  1.4068e-05	  23.8	  nan	  11.179	  20	  nan	  3	  0.27534	  0.0097	  20.462	  1.2e-06	  0.51557	  0.005	  16680	  nan	  0	  1871.6	  94	  nan	  nan	  500	  4.9402e+18	  0.0135	  18.499	  1300	 
28795	  nan	  0.0036	  0.0675	  0.089975	  0.005	  23.199	  0.58195	  0.005	  19374	  10.91	  0.0091	  0.006898	  0.0028	  nan	  0	  5.7944e+06	  0.0027	  0.005	  1	  1.5732e-05	  23.8	  nan	  10.648	  20	  nan	  3	  0.27155	  0.0097	  20.905	  1.2e-06	  0.51458	  0.005	  14875	  nan	  0	  1819.5	  94	  nan	  nan	  500	  5.047e+18	  0.0135	  18.416	  1300	 
28796	  nan	  0.0036	  0.0675	  0.086058	  0.005	  26.929	  0.57529	  0.005	  21586	  11.467	  0.00866	  0.006803	  0.0028	  nan	  0	  4.959e+06	  0.0027	  0.005	  1	  1.5544e-05	  23.9	  nan	  10.48	  20	  nan	  3	  0.26244	  0.0097	  20.964	  1.2e-06	  0.51649	  0.005	  17984	  nan	  0	  2059.7	  94	  nan	  nan	  500	  5.0614e+18	  0.0135	  20.41	  1300	 
28797	  nan	  0.0036	  0.0675	  0.090302	  0.005	  25.49	  0.57308	  0.005	  21673	  11.266	  0.00922	  0.006879	  0.0028	  nan	  0	  6.0104e+06	  0.0027	  0.005	  1	  1.4521e-05	  23.9	  nan	  10.769	  20	  nan	  3	  0.27359	  0.0097	  20.334	  1.2e-06	  0.51667	  0.005	  16988	  nan	  0	  2012.6	  94	  nan	  nan	  500	  4.9093e+18	  0.0135	  19.109	  1300	 
28798	  nan	  0.0036	  0.0675	  0.091345	  0.005	  25.033	  0.57308	  0.005	  21160	  11.232	  0.00954	  0.006914	  0.0028	  nan	  0	  7.0307e+06	  0.0027	  0.005	  1	  1.4862e-05	  24	  nan	  10.702	  20	  nan	  3	  0.27958	  0.0097	  20.474	  1.2e-06	  0.51622	  0.005	  16584	  nan	  0	  1977.2	  94	  nan	  nan	  500	  4.9432e+18	  0.0135	  18.393	  1300	 
28799	  nan	  0.0036	  0.0675	  0.095623	  0.005	  23.748	  0.57308	  0.005	  20870	  11.481	  0.00846	  0.006999	  0.0028	  nan	  0	  4.6179e+06	  0.0027	  0.005	  1	  1.5992e-05	  24	  nan	  10.736	  20	  nan	  3	  0.26521	  0.0097	  22.021	  1.2e-06	  0.5162	  0.005	  15518	  nan	  0	  1944	  94	  nan	  nan	  500	  5.3166e+18	  0.0135	  19.508	  1300	 
28800	  nan	  0.0036	  0.0675	  0.090965	  0.005	  26.142	  0.5687	  0.005	  22139	  11.696	  0.00862	  0.006892	  0.0028	  nan	  0	  4.1515e+06	  0.0027	  0.005	  1	  1.5077e-05	  24.3	  nan	  10.467	  20	  nan	  3	  0.26531	  0.0097	  20.47	  1.2e-06	  0.51672	  0.005	  17960	  nan	  0	  2115.2	  94	  nan	  nan	  500	  4.9422e+18	  0.0135	  20.468	  1300	 
28801	  nan	  0.0036	  0.0675	  0.093676	  0.005	  24.862	  0.5687	  0.005	  21579	  11.481	  0.00858	  0.00698	  0.0028	  nan	  0	  3.6012e+06	  0.0027	  0.005	  1	  1.5407e-05	  24.4	  nan	  10.366	  20	  nan	  3	  0.26649	  0.0097	  20.474	  1.2e-06	  0.51606	  0.005	  16504	  nan	  0	  2081.6	  94	  nan	  nan	  500	  4.9432e+18	  0.0135	  20.162	  1300	 
28802	  nan	  0.0036	  0.0675	  0.09005	  0.005	  28.89	  0.57308	  0.005	  23696	  11.387	  0.00946	  0.006902	  0.0028	  nan	  0	  4.7243e+06	  0.0027	  0.005	  1	  9.1772e-06	  24.4	  nan	  9.8895	  20	  nan	  3	  0.27753	  0.0097	  11.817	  1.2e-06	  0.51506	  0.005	  18912	  nan	  0	  2396	  96	  nan	  nan	  500	  2.853e+18	  0.0135	  20.41	  1300	 
28803	  nan	  0.0036	  0.0675	  0.090196	  0.005	  29.914	  0.58195	  0.005	  24008	  11.454	  0.01014	  0.006907	  0.0028	  nan	  0	  6.7869e+06	  0.0027	  0.005	  1	  9.3731e-06	  24.3	  nan	  9.7553	  20	  nan	  3	  0.28946	  0.0097	  11.903	  1.2e-06	  0.51524	  0.005	  19958	  nan	  0	  2461	  96	  nan	  nan	  500	  2.8738e+18	  0.0135	  20.045	  1300	 
28804	  nan	  0.0036	  0.0675	  0.090686	  0.005	  28.754	  0.57529	  0.005	  24214	  11.353	  0.01018	  0.006912	  0.0028	  nan	  0	  7.2887e+06	  0.0027	  0.005	  1	  9.3156e-06	  24.2	  nan	  9.762	  20	  nan	  3	  0.28888	  0.0097	  11.875	  1.2e-06	  0.51539	  0.005	  19430	  nan	  0	  2480.5	  96	  nan	  nan	  500	  2.867e+18	  0.0135	  19.987	  1300	 
28805	  nan	  0.0036	  0.0675	  0.087314	  0.005	  29.823	  0.57529	  0.005	  27288	  11.561	  0.0103	  0.006843	  0.0028	  nan	  0	  5.9121e+06	  0.0027	  0.005	  1	  9.2102e-06	  24.2	  nan	  9.6814	  20	  nan	  3	  0.28776	  0.0097	  12.083	  1.2e-06	  0.51508	  0.005	  21204	  nan	  0	  2818.6	  96	  nan	  nan	  500	  2.9173e+18	  0.0135	  21.545	  1300	 
28806	  nan	  0.0036	  0.0675	  0.091682	  0.005	  29.494	  0.58195	  0.005	  25242	  11.42	  0.01066	  0.006929	  0.0028	  nan	  0	  6.7023e+06	  0.0027	  0.005	  1	  8.3919e-06	  24.1	  nan	  9.6344	  20	  nan	  3	  0.29828	  0.0097	  10.658	  1.2e-06	  0.51667	  0.005	  19997	  nan	  0	  2620	  95	  nan	  nan	  500	  2.5732e+18	  0.0135	  20.356	  1300	 
28807	  nan	  0.0036	  0.0675	  0.092436	  0.005	  29.188	  0.59551	  0.005	  25106	  11.353	  0.01042	  0.006943	  0.0028	  nan	  0	  8.9803e+06	  0.0027	  0.005	  1	  9.3897e-06	  24.1	  nan	  9.7553	  20	  nan	  3	  0.29457	  0.0097	  12.103	  1.2e-06	  0.51644	  0.005	  19971	  nan	  0	  2573.6	  96	  nan	  nan	  500	  2.9221e+18	  0.0135	  19.743	  1300	 
28808	  nan	  0.0036	  0.0675	  0.087387	  0.005	  30.347	  0.59095	  0.005	  24992	  11.158	  0.01062	  0.006817	  0.0028	  nan	  0	  8.262e+06	  0.0027	  0.005	  1	  9.3127e-06	  24.1	  nan	  9.4867	  20	  nan	  3	  0.29392	  0.0097	  11.548	  1.2e-06	  0.51654	  0.005	  20742	  nan	  0	  2634.4	  96	  nan	  nan	  500	  2.788e+18	  0.0135	  20.367	  1300	 
28809	  nan	  0.0036	  0.0675	  0.078315	  0.005	  28.594	  0.61173	  0.005	  17387	  9.9298	  0.00986	  0.007051	  0.0028	  nan	  0	  8.1255e+06	  0.0027	  0.005	  1	  1.2512e-05	  23.8	  nan	  8.7683	  20	  nan	  3	  0.2317	  0.0097	  12.378	  1.2e-06	  0.41147	  0.005	  13823	  nan	  0	  1983	  92	  nan	  nan	  400	  2.9884e+18	  0.0135	  18.309	  1000	 
28810	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.60705	  0.005	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.7809e+06	  0.0027	  0.005	  0	  nan	  23.7	  nan	  nan	  20	  nan	  3	  nan	  0.0097	  12.374	  1.2e-06	  0.33884	  0.005	  nan	  nan	  0	  nan	  37	  nan	  nan	  200	  nan	  0.0135	  6.8079	  800	 
28811	  nan	  0.0036	  0.0675	  0.067952	  0.005	  28.496	  0.5978	  0.005	  12558	  8.5938	  0.01014	  0.007224	  0.0028	  nan	  0	  8.5232e+06	  0.0027	  0.005	  1	  1.4894e-05	  23.7	  nan	  7.4322	  20	  nan	  3	  0.195	  0.0097	  10.604	  1.2e-06	  0.33448	  0.005	  10127	  nan	  0	  1689.6	  77	  nan	  nan	  300	  2.5602e+18	  0.0135	  16.288	  800	 
28812	  nan	  0.0036	  0.0675	  0.065581	  0.005	  33.087	  0.59551	  0.005	  18258	  9.997	  0.01066	  0.007107	  0.0028	  nan	  0	  1.0178e+07	  0.0027	  0.005	  1	  1.4619e-05	  23.7	  nan	  7.7075	  20	  nan	  3	  0.19886	  0.0097	  12.378	  1.2e-06	  0.33809	  0.005	  15684	  nan	  0	  2368.9	  90	  nan	  nan	  400	  2.9884e+18	  0.0135	  20.82	  800	 
28813	  nan	  0.0036	  0.0675	  0.088653	  0.005	  20.084	  0.59551	  0.005	  6794.9	  8.6542	  0.00842	  0.007898	  0.0028	  nan	  0	  8.3334e+06	  0.0027	  0.005	  1	  4.1105e-05	  23.8	  nan	  6.7474	  40	  nan	  3	  0.19579	  0.0097	  20.965	  1.2e-06	  0.33502	  0.005	  5701.6	  nan	  0	  1007	  52	  nan	  nan	  300	  5.0616e+18	  0.0135	  14.537	  800	 
28814	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.59551	  0.005	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  2.3053e+06	  0.0027	  0.005	  0	  nan	  23.7	  nan	  nan	  40	  nan	  3	  nan	  0.0097	  129.95	  1.2e-06	  0.33869	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  400	  nan	  0.0135	  11.716	  800	 
28815	  nan	  0.0036	  0.0675	  0.056776	  0.005	  30.559	  130.96	  0.005	  24626	  11.279	  0.00942	  0.006828	  0.0028	  nan	  0	  1.0075e+07	  0.0027	  0.005	  1	  -0.00038993	  23.9	  nan	  9.0302	  40	  nan	  3	  0.17979	  0.0097	  -450.53	  1.2e-06	  0.33579	  0.005	  20082	  nan	  0	  2727.1	  18	  nan	  nan	  500	  -1.0877e+20	  0.0135	  24.739	  800	 
28816	  nan	  0.0036	  0.0675	  0.057771	  0.005	  30.861	  0.56435	  0.005	  23705	  10.903	  0.00954	  0.006862	  0.0028	  nan	  0	  1.2716e+07	  0.0027	  0.005	  1	  2.1152e-05	  23.9	  nan	  8.6072	  40	  nan	  3	  0.18202	  0.0097	  22.635	  1.2e-06	  0.33596	  0.005	  18335	  nan	  0	  2754.1	  89	  nan	  nan	  500	  5.4649e+18	  0.0135	  25.02	  800	 
28817	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.57529	  0.005	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.3731e+06	  0.0027	  0.005	  0	  nan	  24	  nan	  nan	  50	  nan	  3	  nan	  0.0097	  0.28229	  1.2e-06	  0.33732	  0.005	  nan	  nan	  0	  nan	  7	  nan	  nan	  600	  nan	  0.0135	  16.281	  800	 
28818	  nan	  0.0036	  0.0675	  0.060462	  0.005	  27.429	  0.59095	  0.005	  31714	  13.508	  0.00854	  0.006947	  0.0028	  nan	  0	  1.3365e+07	  0.0027	  0.005	  1	  2.2426e-05	  24.1	  nan	  10.736	  50	  nan	  3	  0.17239	  0.0097	  35.504	  1.2e-06	  0.33576	  0.005	  24263	  nan	  0	  2954.1	  79	  nan	  nan	  600	  8.5717e+18	  0.0135	  29.652	  800	 
28819	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.59095	  0.005	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.2702e+06	  0.0027	  0.005	  0	  nan	  24	  nan	  nan	  30	  nan	  3	  nan	  0.0097	  168.39	  1.2e-06	  0.34161	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  500	  nan	  0.0135	  13.931	  800	 
28820	  nan	  0.0036	  0.0675	  0.065841	  0.005	  21.504	  157.08	  0.005	  18353	  11.796	  0.0073	  0.007101	  0.0028	  nan	  0	  6.4315e+06	  0.0027	  0.005	  1	  -0.00041491	  24	  nan	  9.9768	  30	  nan	  3	  0.16549	  0.0097	  -496.42	  1.2e-06	  0.34017	  0.005	  14417	  nan	  0	  1839.5	  18	  nan	  nan	  500	  -1.1985e+20	  0.0135	  21.484	  800	 
28821	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.55789	  0.005	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.7361e+06	  0.0027	  0.005	  0	  nan	  24	  nan	  nan	  30	  nan	  3	  nan	  0.0097	  154.7	  1.2e-06	  0.33752	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  600	  nan	  0.0135	  16.248	  800	 
28823	  nan	  0.0036	  0.0675	  0.057078	  0.005	  34.364	  0.68638	  0.005	  34954	  13.166	  0.00942	  0.006862	  0.0028	  nan	  0	  1.3511e+07	  0.0027	  0.005	  1	  1.4189e-05	  24	  nan	  9.527	  20	  nan	  3	  0.17569	  0.0097	  19.788	  1.2e-06	  0.32737	  0.005	  27588	  nan	  0	  3668.9	  92	  nan	  nan	  600	  4.7775e+18	  0.0135	  31.723	  800	 
28824	  nan	  0.0036	  0.0675	  0.06536	  0.005	  24.156	  0.55789	  0.005	  20610	  11.944	  0.00814	  0.00714	  0.0028	  nan	  0	  1.1774e+07	  0.0027	  0.005	  1	  2.8745e-05	  24.1	  nan	  9.5203	  30	  nan	  3	  0.17016	  0.0097	  33.584	  1.2e-06	  0.32794	  0.005	  15920	  nan	  0	  2164.8	  73	  nan	  nan	  500	  8.1082e+18	  0.0135	  24.781	  800	 
28825	  nan	  0.0036	  0.0675	  0.083228	  0.005	  29.769	  0.55362	  0.005	  8295.7	  7.4054	  0.0113	  0.007735	  0.0028	  nan	  0	  8.3389e+06	  0.0027	  0.005	  1	  1.564e-05	  24.1	  nan	  5.5389	  10	  nan	  3	  0.21424	  0.0097	  6.5532	  1.2e-06	  0.33179	  0.005	  6913.6	  nan	  0	  1497.7	  64	  nan	  nan	  250	  1.5822e+18	  0.0135	  13.867	  800	 
28826	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.5687	  0.005	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  2.2432e+06	  0.0027	  0.005	  0	  nan	  24.1	  nan	  nan	  40	  nan	  3	  nan	  0.0097	  136.2	  1.2e-06	  0.32271	  0.005	  nan	  nan	  0	  nan	  0	  nan	  nan	  600	  nan	  0.0135	  15.878	  800	 
28827	  nan	  0.0036	  0.0675	  0.065825	  0.005	  27.227	  0.55789	  0.005	  29975	  14.106	  0.00798	  0.007156	  0.0028	  nan	  0	  1.2365e+07	  0.0027	  0.005	  1	  1.9776e-05	  24.2	  nan	  10.507	  40	  nan	  3	  0.16989	  0.0097	  29.857	  1.2e-06	  0.32925	  0.005	  23174	  nan	  0	  2852.8	  86	  nan	  nan	  600	  7.2084e+18	  0.0135	  29.652	  800	 
28828	  nan	  0.0036	  0.0675	  0.05083	  0.005	  33.053	  0.59551	  0.005	  31636	  11.931	  0.0097	  0.006586	  0.0028	  nan	  0	  1.2763e+07	  0.0027	  0.005	  1	  1.6104e-05	  24.2	  nan	  9.4061	  20	  nan	  3	  0.18036	  0.0097	  21.358	  1.2e-06	  0.34145	  0.005	  26275	  nan	  0	  3363.3	  91	  nan	  nan	  600	  5.1565e+18	  0.0135	  30.049	  800	 
28829	  nan	  0.0036	  0.0675	  0.042971	  0.005	  35.409	  0.59551	  0.005	  33649	  11.367	  0.00958	  0.00639	  0.0028	  nan	  0	  1.3167e+07	  0.0027	  0.005	  1	  1.332e-05	  24.1	  nan	  9.1242	  18	  nan	  3	  0.16774	  0.0097	  17.316	  1.2e-06	  0.32878	  0.005	  28396	  nan	  0	  3687.9	  93	  nan	  nan	  600	  4.1806e+18	  0.0135	  31.986	  800	 
28830	  nan	  0.0036	  0.0675	  0.04155	  0.005	  34.539	  0.59551	  0.005	  38605	  12.045	  0.00942	  0.006342	  0.0028	  nan	  0	  1.5982e+07	  0.0027	  0.005	  1	  1.2097e-05	  24.1	  nan	  10.01	  18	  nan	  3	  0.16447	  0.0097	  18.627	  1.2e-06	  0.32735	  0.005	  31444	  nan	  0	  3856.5	  91	  nan	  nan	  650	  4.4972e+18	  0.0135	  34.003	  800	 
28831	  nan	  0.0036	  0.0675	  0.0482	  0.005	  36.139	  0.59551	  0.005	  26088	  9.9835	  0.01094	  0.006517	  0.0028	  nan	  0	  1.7478e+07	  0.0027	  0.005	  1	  1.3841e-05	  24.2	  nan	  7.7679	  10	  nan	  3	  0.18891	  0.0097	  13.338	  1.2e-06	  0.3373	  0.005	  20969	  nan	  0	  3358.4	  93	  nan	  nan	  500	  3.2202e+18	  0.0135	  28.487	  800	 
28832	  nan	  0.0036	  0.0675	  0.045889	  0.005	  39.346	  0.59551	  0.005	  28804	  10.326	  0.0107	  0.006481	  0.0028	  nan	  0	  1.6171e+07	  0.0027	  0.005	  1	  7.3059e-06	  24.2	  nan	  8.1238	  8	  nan	  3	  0.18388	  0.0097	  7.7241	  1.2e-06	  0.3294	  0.005	  21687	  nan	  0	  3545.6	  91	  nan	  nan	  500	  1.8648e+18	  0.0135	  30.68	  800	 
28833	  nan	  0.0036	  0.0675	  0.057359	  0.005	  38.024	  0.60705	  0.005	  24593	  10.95	  0.01026	  0.00684	  0.0028	  nan	  0	  1.4044e+07	  0.0027	  0.005	  1	  8.7207e-06	  24.4	  nan	  7.6001	  5	  nan	  3	  0.18655	  0.0097	  8.0032	  1.2e-06	  0.33393	  0.005	  20481	  nan	  0	  3235.9	  92	  nan	  nan	  500	  1.9322e+18	  0.0135	  28.688	  800	 
28834	  nan	  0.0036	  0.0675	  0.058472	  0.005	  47.798	  0.5978	  0.005	  27158	  11.776	  0.01066	  0.007097	  0.0028	  nan	  0	  1.7726e+07	  0.0027	  0.005	  1	  4.7078e-06	  24.4	  nan	  6.9824	  3	  nan	  3	  0.17855	  0.0097	  3.9885	  1.2e-06	  0.30066	  0.005	  23322	  nan	  0	  3889.6	  62	  nan	  nan	  500	  9.6296e+17	  0.0135	  30.931	  700	 
28835	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.59095	  0.005	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  1.4041e+06	  0.0027	  0.005	  0	  nan	  24.4	  nan	  nan	  30	  nan	  3	  nan	  0.0097	  17.955	  1.2e-06	  0.29912	  0.005	  nan	  nan	  0	  nan	  15	  nan	  nan	  650	  nan	  0.0135	  17.114	  700	 
28836	  nan	  0.0036	  0.0675	  0.062117	  0.005	  42.426	  0.59551	  0.005	  26100	  11.34	  0.01086	  0.007027	  0.0028	  nan	  0	  1.6509e+07	  0.0027	  0.005	  1	  5.6884e-06	  24.4	  nan	  7.5397	  8	  nan	  3	  0.19617	  0.0097	  5.2685	  1.2e-06	  0.33012	  0.005	  21925	  nan	  0	  3461.7	  11	  nan	  nan	  500	  1.272e+18	  0.0135	  28.064	  800	 
28837	  nan	  0.0036	  0.0675	  0.068235	  0.005	  45.229	  0.59095	  0.005	  27309	  11.769	  0.0115	  0.007271	  0.0028	  nan	  0	  1.8002e+07	  0.0027	  0.005	  1	  4.9894e-06	  24.4	  nan	  7.251	  8	  nan	  3	  0.20194	  0.0097	  4.4534	  1.2e-06	  0.32492	  0.005	  22597	  nan	  0	  3766.3	  6	  nan	  nan	  500	  1.0752e+18	  0.0135	  28.988	  800	 
28838	  nan	  0.0036	  0.0675	  0.064894	  0.005	  41.41	  0.5978	  0.005	  26405	  11.722	  0.01074	  0.007148	  0.0028	  nan	  0	  1.7338e+07	  0.0027	  0.005	  1	  5.6459e-06	  24.4	  nan	  7.5128	  8	  nan	  3	  0.19347	  0.0097	  5.2245	  1.2e-06	  0.3259	  0.005	  21742	  nan	  0	  3514.6	  10	  nan	  nan	  500	  1.2614e+18	  0.0135	  29.362	  800	 
28839	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.61881	  0.005	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  2.3532e+06	  0.0027	  0.005	  0	  nan	  24.1	  nan	  nan	  8	  nan	  3	  nan	  0.0097	  4.8741	  1.2e-06	  0.47752	  0.005	  nan	  nan	  0	  nan	  84	  nan	  nan	  500	  nan	  0.0135	  13.26	  1200	 
28840	  nan	  0.0036	  0.0675	  0.12073	  0.005	  31.444	  0.60938	  0.005	  24235	  12.662	  0.0107	  0.007772	  0.0028	  nan	  0	  1.0343e+07	  0.0027	  0.005	  1	  4.5379e-06	  24.2	  nan	  8.4125	  8	  nan	  3	  0.29772	  0.0097	  4.7451	  1.2e-06	  0.47841	  0.005	  21544	  nan	  0	  2880.8	  83	  nan	  nan	  500	  1.1456e+18	  0.0135	  22.619	  1200	 
28841	  nan	  0.0036	  0.0675	  0.094701	  0.005	  32.563	  0.61173	  0.005	  23118	  11.461	  0.01122	  0.007154	  0.0028	  nan	  0	  9.1993e+06	  0.0027	  0.005	  1	  4.7905e-06	  24.1	  nan	  8.2111	  8	  nan	  3	  0.29111	  0.0097	  4.7743	  1.2e-06	  0.47902	  0.005	  20645	  nan	  0	  2815.4	  83	  nan	  nan	  500	  1.1527e+18	  0.0135	  23.478	  1200	 
28842	  nan	  0.0036	  0.0675	  0.094958	  0.005	  33.85	  0.61173	  0.005	  25829	  10.897	  0.01154	  0.007152	  0.0028	  nan	  0	  9.9978e+06	  0.0027	  0.005	  1	  5.4334e-06	  24.7	  nan	  8.5467	  8	  nan	  3	  0.28069	  0.0097	  5.9272	  1.2e-06	  0.47848	  0.005	  22323	  nan	  0	  3022	  90	  nan	  nan	  500	  1.431e+18	  0.0135	  24.436	  1200	 
28843	  nan	  0.0036	  0.0675	  nan	  0.005	  nan	  0.60705	  0.006	  nan	  nan	  nan	  nan	  0.0028	  nan	  0	  5.9447e+05	  0.0027	  0.005	  0	  nan	  24.8	  nan	  nan	  20	  nan	  3	  nan	  0.0097	  12.259	  1.2e-06	  0.33429	  0.005	  nan	  nan	  0	  nan	  91	  nan	  nan	  400	  nan	  0.0135	  11.219	  800	 
28844	  nan	  0.0036	  0.0675	  0.097287	  0.005	  25.723	  0.58643	  0.006	  15600	  9.6747	  0.0091	  0.008236	  0.0028	  nan	  0	  7.9866e+06	  0.0027	  0.005	  1	  1.2887e-05	  24.9	  nan	  8.6945	  20	  nan	  3	  0.20774	  0.0097	  12.158	  1.2e-06	  0.33452	  0.005	  12045	  nan	  0	  1794.2	  91	  nan	  nan	  400	  2.9352e+18	  0.0135	  18.443	  800	 
28845	  nan	  0.0036	  0.0675	  0.11252	  0.005	  13.767	  1.6787	  0.006	  7200.3	  9.8627	  0.00618	  0.008855	  0.0028	  nan	  0	  1.0357e+06	  0.0027	  0.005	  1	  2.7842e-05	  23.1	  nan	  9.1711	  20	  nan	  3	  0.18848	  0.0097	  21.797	  1.2e-06	  0.32907	  0.005	  5876.6	  nan	  0	  785.11	  82	  nan	  nan	  400	  5.2624e+18	  0.0135	  12.823	  800	 
28846	  nan	  0.0036	  0.0675	  0.067295	  0.005	  20.263	  1.4847	  0.005	  11879	  10.353	  0.00706	  0.006996	  0.0028	  nan	  0	  3.4087e+06	  0.0027	  0.005	  1	  1.049e-05	  24.1	  nan	  10.433	  10	  nan	  3	  0.16942	  0.0097	  11.524	  1.2e-06	  0.36301	  0.005	  9692.5	  nan	  0	  1138.5	  93	  nan	  nan	  450	  2.7823e+18	  0.0135	  15.573	  900	 
